DrugID,DrugName,SideEffect
2613.0,Ropinirole,C0852911
2613.0,Ropinirole,C0151889
2613.0,Ropinirole,C0151904
2613.0,Ropinirole,C0151905
2613.0,Ropinirole,C0151907
2613.0,Ropinirole,C0151908
2613.0,Ropinirole,C0151970
2613.0,Ropinirole,C0152018
2613.0,Ropinirole,C0152027
2613.0,Ropinirole,C0152029
2613.0,Ropinirole,C0152031
2613.0,Ropinirole,C0152198
2613.0,Ropinirole,C0152517
2613.0,Ropinirole,C0155003
2613.0,Ropinirole,C0158026
2613.0,Ropinirole,C0158266
2613.0,Ropinirole,C0158775
2613.0,Ropinirole,C0162119
2613.0,Ropinirole,C0162298
2613.0,Ropinirole,C0162429
2613.0,Ropinirole,C0162830
2613.0,Ropinirole,C0178298
2613.0,Ropinirole,C0206062
2613.0,Ropinirole,C0206633
2613.0,Ropinirole,C0221706
2613.0,Ropinirole,C0234215
2613.0,Ropinirole,C2047937
2613.0,Ropinirole,C0231528
2613.0,Ropinirole,C0231530
2613.0,Ropinirole,C0232197
2613.0,Ropinirole,C0232286
2613.0,Ropinirole,C0232431
2613.0,Ropinirole,C0232461
2613.0,Ropinirole,C0232487
2613.0,Ropinirole,C0232492
2613.0,Ropinirole,C0232495
2613.0,Ropinirole,C0232726
2613.0,Ropinirole,C2242737
2613.0,Ropinirole,C0034886
2613.0,Ropinirole,C0233407
2613.0,Ropinirole,C0233414
2613.0,Ropinirole,C0233632
2613.0,Ropinirole,C1306341
2613.0,Ropinirole,C0233794
2613.0,Ropinirole,C0234458
2613.0,Ropinirole,C0234632
2613.0,Ropinirole,C0234913
2613.0,Ropinirole,C0234930
2613.0,Ropinirole,C0234987
2613.0,Ropinirole,C0235002
2613.0,Ropinirole,C0235086
2613.0,Ropinirole,C0235146
2613.0,Ropinirole,C0235195
2613.0,Ropinirole,C0235198
2613.0,Ropinirole,C0235234
2613.0,Ropinirole,C0235266
2613.0,Ropinirole,C0235309
2613.0,Ropinirole,C0235325
2613.0,Ropinirole,C0235353
2613.0,Ropinirole,C0235398
2613.0,Ropinirole,C0235437
2613.0,Ropinirole,C0235467
2613.0,Ropinirole,C0235490
2613.0,Ropinirole,C0235522
2613.0,Ropinirole,C0235639
2613.0,Ropinirole,C0438142
2613.0,Ropinirole,C0235710
2613.0,Ropinirole,C0235746
2613.0,Ropinirole,C0235750
2613.0,Ropinirole,C0235763
2613.0,Ropinirole,C0235818
2613.0,Ropinirole,C0085932
2613.0,Ropinirole,C0235821
2613.0,Ropinirole,C0235827
2613.0,Ropinirole,C0235851
2613.0,Ropinirole,C0235876
2613.0,Ropinirole,C0235886
2613.0,Ropinirole,C0235889
2613.0,Ropinirole,C0235901
2613.0,Ropinirole,C0022904
2613.0,Ropinirole,C0235919
2613.0,Ropinirole,C0700594
2613.0,Ropinirole,C0235946
2613.0,Ropinirole,C0235960
2613.0,Ropinirole,C0242422
2613.0,Ropinirole,C0235969
2613.0,Ropinirole,C0235984
2613.0,Ropinirole,C0235988
2613.0,Ropinirole,C0853785
2613.0,Ropinirole,C0235996
2613.0,Ropinirole,C0236018
2613.0,Ropinirole,C0236048
2613.0,Ropinirole,C0236106
2613.0,Ropinirole,C0237849
2613.0,Ropinirole,C0238198
2613.0,Ropinirole,C0238461
2613.0,Ropinirole,C0239783
2613.0,Ropinirole,C0240717
2613.0,Ropinirole,C0242350
2613.0,Ropinirole,C0242362
2613.0,Ropinirole,C0243026
2613.0,Ropinirole,C0263912
2613.0,Ropinirole,C0267596
2613.0,Ropinirole,C0267792
2613.0,Ropinirole,C0270458
2613.0,Ropinirole,C1269683
2613.0,Ropinirole,C0278106
2613.0,Ropinirole,C0312420
2613.0,Ropinirole,C0338480
2613.0,Ropinirole,C0339916
2613.0,Ropinirole,C0340464
2613.0,Ropinirole,C0343863
2613.0,Ropinirole,C0344232
2613.0,Ropinirole,C0344315
2613.0,Ropinirole,C0347390
2613.0,Ropinirole,C0392025
2613.0,Ropinirole,C0392171
2613.0,Ropinirole,C0521839
2613.0,Ropinirole,C0392618
2613.0,Ropinirole,C1868855
2613.0,Ropinirole,C0392676
2613.0,Ropinirole,C0404521
2613.0,Ropinirole,C0409962
2613.0,Ropinirole,C0423791
2613.0,Ropinirole,C0424295
2613.0,Ropinirole,C0424790
2613.0,Ropinirole,C0085593
2613.0,Ropinirole,C0428977
2613.0,Ropinirole,C0442874
2613.0,Ropinirole,C0456909
2613.0,Ropinirole,C0473117
2613.0,Ropinirole,C0496899
2613.0,Ropinirole,C0497156
2613.0,Ropinirole,C0497247
2613.0,Ropinirole,C0497327
2613.0,Ropinirole,C0518988
2613.0,Ropinirole,C0520474
2613.0,Ropinirole,C0029445
2613.0,Ropinirole,C0520966
2613.0,Ropinirole,C0521991
2613.0,Ropinirole,C0038435
2613.0,Ropinirole,C0522055
2613.0,Ropinirole,C0522224
2613.0,Ropinirole,C0541798
2613.0,Ropinirole,C0542571
2613.0,Ropinirole,C0546817
2613.0,Ropinirole,C0547030
2613.0,Ropinirole,C3665347
2613.0,Ropinirole,C0549310
2613.0,Ropinirole,C0549357
2613.0,Ropinirole,C0558489
2613.0,Ropinirole,C0574960
2613.0,Ropinirole,C0575081
2613.0,Ropinirole,C0575090
2613.0,Ropinirole,C0595930
2613.0,Ropinirole,C0600041
2613.0,Ropinirole,C0600104
2613.0,Ropinirole,C0600142
2613.0,Ropinirole,C0236075
2613.0,Ropinirole,C0699744
2613.0,Ropinirole,C0699885
2613.0,Ropinirole,C0005684
2613.0,Ropinirole,C0700590
2613.0,Ropinirole,C0702166
2613.0,Ropinirole,C0740278
2613.0,Ropinirole,C0156181
2613.0,Ropinirole,C0740394
2613.0,Ropinirole,C0235416
2613.0,Ropinirole,C0750876
2613.0,Ropinirole,C0851341
2613.0,Ropinirole,C1384353
2613.0,Ropinirole,C0851578
2613.0,Ropinirole,C0853008
2613.0,Ropinirole,C0030567
2613.0,Ropinirole,C0858635
2613.0,Ropinirole,C0549373
2613.0,Ropinirole,C0860988
2613.0,Ropinirole,C0919625
2613.0,Ropinirole,C0863113
2613.0,Ropinirole,C0870082
2613.0,Ropinirole,C0877046
2613.0,Ropinirole,C0877322
2613.0,Ropinirole,C0878773
2613.0,Ropinirole,C0917799
2613.0,Ropinirole,C0917801
2613.0,Ropinirole,C0919582
2613.0,Ropinirole,C0919874
2613.0,Ropinirole,C0919894
2613.0,Ropinirole,C0947999
2613.0,Ropinirole,C0948349
2613.0,Ropinirole,C0948525
2613.0,Ropinirole,C1141861
2613.0,Ropinirole,C1142249
2613.0,Ropinirole,C1260880
2613.0,Ropinirole,C1264613
2613.0,Ropinirole,C1305875
2613.0,Ropinirole,C0178421
2613.0,Ropinirole,C1457883
2613.0,Ropinirole,C0001807
2613.0,Ropinirole,C1458155
2613.0,Ropinirole,C1510410
2613.0,Ropinirole,C1542178
2613.0,Ropinirole,C1956089
2613.0,Ropinirole,C1442903
2613.0,Ropinirole,C1956346
2613.0,Ropinirole,C2004521
2613.0,Ropinirole,C2010560
2613.0,Ropinirole,C2129214
2613.0,Ropinirole,C2173677
2613.0,Ropinirole,C2225524
2613.0,Ropinirole,C2830004
2613.0,Ropinirole,C2939147
2613.0,Ropinirole,C2979982
2613.0,Ropinirole,C2981158
2613.0,Ropinirole,C3489393
2613.0,Ropinirole,C3665386
2638.0,Salmeterol,C0000737
2638.0,Salmeterol,C0687713
2638.0,Salmeterol,C0002792
2638.0,Salmeterol,C0002994
2638.0,Salmeterol,C0003467
2638.0,Salmeterol,C0003811
2638.0,Salmeterol,C0003862
2638.0,Salmeterol,C0948594
2638.0,Salmeterol,C0004096
2638.0,Salmeterol,C0004238
2638.0,Salmeterol,C0004604
2638.0,Salmeterol,C0006266
2638.0,Salmeterol,C0006277
2638.0,Salmeterol,C0006840
2638.0,Salmeterol,C0006849
2638.0,Salmeterol,C0007859
2638.0,Salmeterol,C0008031
2638.0,Salmeterol,C0008049
2638.0,Salmeterol,C0008301
2638.0,Salmeterol,C0009443
2638.0,Salmeterol,C0027441
2638.0,Salmeterol,C0035455
2638.0,Salmeterol,C0009450
2638.0,Salmeterol,C0009763
2638.0,Salmeterol,C0009782
2638.0,Salmeterol,C0009806
2638.0,Salmeterol,C0010200
2638.0,Salmeterol,C0011616
2638.0,Salmeterol,C0011991
2638.0,Salmeterol,C0012833
2638.0,Salmeterol,C0013390
2638.0,Salmeterol,C0013395
2638.0,Salmeterol,C0013456
2638.0,Salmeterol,C0013595
2638.0,Salmeterol,C0013604
2638.0,Salmeterol,C0014591
2638.0,Salmeterol,C0015230
2638.0,Salmeterol,C0011603
2638.0,Salmeterol,C0015403
2638.0,Salmeterol,C0015672
2638.0,Salmeterol,C0004093
2638.0,Salmeterol,C0015967
2638.0,Salmeterol,C0015970
2638.0,Salmeterol,C0017160
2638.0,Salmeterol,C0018681
2638.0,Salmeterol,C0018799
2638.0,Salmeterol,C0018834
2638.0,Salmeterol,C0020456
2638.0,Salmeterol,C0020517
2638.0,Salmeterol,C0020523
2638.0,Salmeterol,C0020538
2638.0,Salmeterol,C0021053
2638.0,Salmeterol,C0021368
2638.0,Salmeterol,C0021400
2638.0,Salmeterol,C0022568
2638.0,Salmeterol,C0023066
2638.0,Salmeterol,C0023067
2638.0,Salmeterol,C0023218
2638.0,Salmeterol,C0037763
2638.0,Salmeterol,C0025061
2638.0,Salmeterol,C0026821
2638.0,Salmeterol,C0026837
2638.0,Salmeterol,C0026858
2638.0,Salmeterol,C0027121
2638.0,Salmeterol,C0027424
2638.0,Salmeterol,C0027497
2638.0,Salmeterol,C0027765
2638.0,Salmeterol,C0027769
2638.0,Salmeterol,C0233494
2638.0,Salmeterol,C0030193
2638.0,Salmeterol,C0030232
2638.0,Salmeterol,C0030252
2638.0,Salmeterol,C0030554
2638.0,Salmeterol,C0031350
2638.0,Salmeterol,C0032285
2638.0,Salmeterol,C0035243
2638.0,Salmeterol,C0035435
2638.0,Salmeterol,C3495832
2638.0,Salmeterol,C0037011
2638.0,Salmeterol,C0037195
2638.0,Salmeterol,C0037199
2638.0,Salmeterol,C0037317
2638.0,Salmeterol,C0851578
2638.0,Salmeterol,C0037383
2638.0,Salmeterol,C0038450
2638.0,Salmeterol,C0038999
2638.0,Salmeterol,C0039231
2638.0,Salmeterol,C0039240
2638.0,Salmeterol,C0040460
2638.0,Salmeterol,C0040584
2638.0,Salmeterol,C0040822
2638.0,Salmeterol,C0041912
2638.0,Salmeterol,C0042029
2638.0,Salmeterol,C0042109
2638.0,Salmeterol,C0042401
2638.0,Salmeterol,C1142412
2638.0,Salmeterol,C0042514
2638.0,Salmeterol,C0042769
2638.0,Salmeterol,C0042963
2638.0,Salmeterol,C0043352
2638.0,Salmeterol,C0149514
2638.0,Salmeterol,C0040586
2638.0,Salmeterol,C0149725
2638.0,Salmeterol,C0149931
2638.0,Salmeterol,C0151825
2638.0,Salmeterol,C0152029
2638.0,Salmeterol,C0152517
2638.0,Salmeterol,C0162429
2638.0,Salmeterol,C0221170
2638.0,Salmeterol,C0948525
2638.0,Salmeterol,C0221512
2638.0,Salmeterol,C0232492
2638.0,Salmeterol,C0231218
2638.0,Salmeterol,C0234215
2638.0,Salmeterol,C1443060
2638.0,Salmeterol,C2047937
2638.0,Salmeterol,C0231528
2638.0,Salmeterol,C0234233
2638.0,Salmeterol,C0235309
2638.0,Salmeterol,C0232487
2638.0,Salmeterol,C0235710
2638.0,Salmeterol,C0236072
2638.0,Salmeterol,C0239377
2638.0,Salmeterol,C0030196
2638.0,Salmeterol,C0242073
2638.0,Salmeterol,C0948349
2638.0,Salmeterol,C0242429
2638.0,Salmeterol,C2363730
2638.0,Salmeterol,C2363731
2638.0,Salmeterol,C0340464
2638.0,Salmeterol,C0410256
2638.0,Salmeterol,C0520962
2638.0,Salmeterol,C0699744
2638.0,Salmeterol,C0700184
2638.0,Salmeterol,C0750197
2638.0,Salmeterol,C0863093
2638.0,Salmeterol,C0917801
2638.0,Salmeterol,C1096257
2638.0,Salmeterol,C1112677
2638.0,Salmeterol,C0016470
2638.0,Salmeterol,C1260880
2638.0,Salmeterol,C1264613
2638.0,Salmeterol,C2607914
2638.0,Salmeterol,C3263723
2639.0,Salsalate,C0000737
2639.0,Salsalate,C0687713
2639.0,Salsalate,C0002792
2639.0,Salsalate,C0002994
2639.0,Salsalate,C0006266
2639.0,Salsalate,C0011991
2639.0,Salsalate,C0015230
2639.0,Salsalate,C0011603
2639.0,Salsalate,C0019080
2639.0,Salsalate,C0518015
2639.0,Salsalate,C0019158
2639.0,Salsalate,C0020649
2639.0,Salsalate,C0027497
2639.0,Salsalate,C0027697
2639.0,Salsalate,C0040264
2639.0,Salsalate,C0042109
2639.0,Salsalate,C0042571
2639.0,Salsalate,C0239150
2639.0,Salsalate,C0852810
2639.0,Salsalate,C1384666
2639.0,Salsalate,C0011053
2653.0,Secobarbital,C0002888
2653.0,Secobarbital,C0002994
2653.0,Secobarbital,C0003467
2653.0,Secobarbital,C0003578
2653.0,Secobarbital,C0004134
2653.0,Secobarbital,C0009676
2653.0,Secobarbital,C1443060
2653.0,Secobarbital,C0009806
2653.0,Secobarbital,C0011606
2653.0,Secobarbital,C0012833
2653.0,Secobarbital,C0015230
2653.0,Secobarbital,C0011603
2653.0,Secobarbital,C0015967
2653.0,Secobarbital,C0018524
2653.0,Secobarbital,C0018681
2653.0,Secobarbital,C0020517
2653.0,Secobarbital,C0020649
2653.0,Secobarbital,C0027497
2653.0,Secobarbital,C0027769
2653.0,Secobarbital,C0233494
2653.0,Secobarbital,C0028084
2653.0,Secobarbital,C0039070
2653.0,Secobarbital,C0041657
2653.0,Secobarbital,C0036974
2653.0,Secobarbital,C0042963
2653.0,Secobarbital,C0085631
2653.0,Secobarbital,C0151559
2653.0,Secobarbital,C0549249
2653.0,Secobarbital,C0151735
2653.0,Secobarbital,C0151763
2653.0,Secobarbital,C0160390
2653.0,Secobarbital,C0233632
2653.0,Secobarbital,C1306341
2653.0,Secobarbital,C0424295
2653.0,Secobarbital,C0428977
2653.0,Secobarbital,C2830004
2653.0,Secobarbital,C3203358
2653.0,Secobarbital,C0242184
2653.0,Secobarbital,C1145670
2678.0,Sevoflurane,C0001122
2678.0,Sevoflurane,C0001883
2678.0,Sevoflurane,C0600260
2678.0,Sevoflurane,C0001925
2678.0,Sevoflurane,C0002418
2678.0,Sevoflurane,C0002792
2678.0,Sevoflurane,C0003578
2678.0,Sevoflurane,C0003811
2678.0,Sevoflurane,C0004093
2678.0,Sevoflurane,C0004238
2678.0,Sevoflurane,C0004936
2678.0,Sevoflurane,C0005940
2678.0,Sevoflurane,C0006266
2678.0,Sevoflurane,C0009676
2678.0,Sevoflurane,C1443060
2678.0,Sevoflurane,C0009763
2678.0,Sevoflurane,C0010200
2678.0,Sevoflurane,C0011616
2678.0,Sevoflurane,C0012833
2678.0,Sevoflurane,C0013378
2678.0,Sevoflurane,C0013404
2678.0,Sevoflurane,C0013604
2678.0,Sevoflurane,C0015230
2678.0,Sevoflurane,C0011603
2678.0,Sevoflurane,C0015967
2678.0,Sevoflurane,C0016325
2678.0,Sevoflurane,C0017178
2678.0,Sevoflurane,C0017979
2678.0,Sevoflurane,C0018681
2678.0,Sevoflurane,C0018790
2678.0,Sevoflurane,C0018799
2678.0,Sevoflurane,C0019080
2678.0,Sevoflurane,C0518015
2678.0,Sevoflurane,C0019158
2678.0,Sevoflurane,C0019521
2678.0,Sevoflurane,C0020433
2678.0,Sevoflurane,C0020456
2678.0,Sevoflurane,C0020461
2678.0,Sevoflurane,C0020517
2678.0,Sevoflurane,C0020538
2678.0,Sevoflurane,C0020578
2678.0,Sevoflurane,C0020649
2678.0,Sevoflurane,C0020672
2678.0,Sevoflurane,C0413252
2678.0,Sevoflurane,C0021053
2678.0,Sevoflurane,C0022346
2678.0,Sevoflurane,C0022660
2678.0,Sevoflurane,C0023066
2678.0,Sevoflurane,C0023518
2678.0,Sevoflurane,C0025061
2678.0,Sevoflurane,C0026826
2678.0,Sevoflurane,C0026837
2678.0,Sevoflurane,C0027497
2678.0,Sevoflurane,C0027765
2678.0,Sevoflurane,C0027769
2678.0,Sevoflurane,C0233494
2678.0,Sevoflurane,C0028961
2678.0,Sevoflurane,C0030193
2678.0,Sevoflurane,C0030305
2678.0,Sevoflurane,C0031350
2678.0,Sevoflurane,C0033036
2678.0,Sevoflurane,C0033774
2678.0,Sevoflurane,C0035078
2678.0,Sevoflurane,C0035410
2678.0,Sevoflurane,C0036572
2678.0,Sevoflurane,C0036973
2678.0,Sevoflurane,C0085593
2678.0,Sevoflurane,C0037036
2678.0,Sevoflurane,C0038450
2678.0,Sevoflurane,C0039070
2678.0,Sevoflurane,C0041657
2678.0,Sevoflurane,C0036974
2678.0,Sevoflurane,C0039231
2678.0,Sevoflurane,C0040034
2678.0,Sevoflurane,C0040479
2678.0,Sevoflurane,C0041349
2678.0,Sevoflurane,C0042075
2678.0,Sevoflurane,C0041969
2678.0,Sevoflurane,C0042109
2678.0,Sevoflurane,C0042373
2678.0,Sevoflurane,C0042510
2678.0,Sevoflurane,C0042514
2678.0,Sevoflurane,C0042963
2678.0,Sevoflurane,C0043144
2678.0,Sevoflurane,C0043352
2678.0,Sevoflurane,C0080274
2678.0,Sevoflurane,C0085605
2678.0,Sevoflurane,C0085611
2678.0,Sevoflurane,C0428974
2678.0,Sevoflurane,C0085631
2678.0,Sevoflurane,C0085682
2678.0,Sevoflurane,C0086565
2678.0,Sevoflurane,C0151517
2678.0,Sevoflurane,C0151602
2678.0,Sevoflurane,C0151636
2678.0,Sevoflurane,C0151740
2678.0,Sevoflurane,C0151766
2678.0,Sevoflurane,C0151798
2678.0,Sevoflurane,C0151878
2678.0,Sevoflurane,C0162285
2678.0,Sevoflurane,C0162429
2678.0,Sevoflurane,C0178298
2678.0,Sevoflurane,C0037274
2678.0,Sevoflurane,C0231365
2678.0,Sevoflurane,C0013428
2678.0,Sevoflurane,C0231530
2678.0,Sevoflurane,C0235063
2678.0,Sevoflurane,C0855775
2678.0,Sevoflurane,C0235567
2678.0,Sevoflurane,C1262144
2678.0,Sevoflurane,C0235639
2678.0,Sevoflurane,C0438142
2678.0,Sevoflurane,C0235710
2678.0,Sevoflurane,C0008031
2678.0,Sevoflurane,C0235744
2678.0,Sevoflurane,C0242184
2678.0,Sevoflurane,C0262662
2678.0,Sevoflurane,C0340464
2678.0,Sevoflurane,C0264906
2678.0,Sevoflurane,C0267792
2678.0,Sevoflurane,C0340865
2678.0,Sevoflurane,C0424332
2678.0,Sevoflurane,C0428977
2678.0,Sevoflurane,C0520887
2678.0,Sevoflurane,C0520888
2678.0,Sevoflurane,C0574067
2678.0,Sevoflurane,C0852203
2678.0,Sevoflurane,C0917801
2678.0,Sevoflurane,C0919909
2678.0,Sevoflurane,C2830004
2678.0,Sevoflurane,C3203358
2678.0,Sevoflurane,C1145670
2679.0,Sibutramine,C0000737
2679.0,Sibutramine,C0687713
2679.0,Sibutramine,C0000833
2679.0,Sibutramine,C0001925
2679.0,Sibutramine,C0002170
2679.0,Sibutramine,C0002418
2679.0,Sibutramine,C0002453
2679.0,Sibutramine,C0002622
2679.0,Sibutramine,C0002792
2679.0,Sibutramine,C0002871
2679.0,Sibutramine,C0002957
2679.0,Sibutramine,C0002962
2679.0,Sibutramine,C0002994
2679.0,Sibutramine,C0003123
2679.0,Sibutramine,C0232462
2679.0,Sibutramine,C0003467
2679.0,Sibutramine,C0003578
2679.0,Sibutramine,C0003811
2679.0,Sibutramine,C0003862
2679.0,Sibutramine,C0948594
2679.0,Sibutramine,C0003864
2679.0,Sibutramine,C0003873
2679.0,Sibutramine,C0004093
2679.0,Sibutramine,C0004096
2679.0,Sibutramine,C0004134
2679.0,Sibutramine,C0004238
2679.0,Sibutramine,C0004604
2679.0,Sibutramine,C0005758
2679.0,Sibutramine,C0085932
2679.0,Sibutramine,C0005940
2679.0,Sibutramine,C0006118
2679.0,Sibutramine,C0006277
2679.0,Sibutramine,C0006384
2679.0,Sibutramine,C0006444
2679.0,Sibutramine,C0007097
2679.0,Sibutramine,C0006826
2679.0,Sibutramine,C0007222
2679.0,Sibutramine,C0007642
2679.0,Sibutramine,C0007787
2679.0,Sibutramine,C0007859
2679.0,Sibutramine,C0007971
2679.0,Sibutramine,C0008031
2679.0,Sibutramine,C0008325
2679.0,Sibutramine,C0008350
2679.0,Sibutramine,C0009319
2679.0,Sibutramine,C0009450
2679.0,Sibutramine,C0009676
2679.0,Sibutramine,C1443060
2679.0,Sibutramine,C0009763
2679.0,Sibutramine,C0009806
2679.0,Sibutramine,C0009938
2679.0,Sibutramine,C0010200
2679.0,Sibutramine,C0010692
2679.0,Sibutramine,C0403632
2679.0,Sibutramine,C0232849
2679.0,Sibutramine,C0011124
2679.0,Sibutramine,C0855242
2679.0,Sibutramine,C0011168
2679.0,Sibutramine,C0011175
2679.0,Sibutramine,C0011253
2679.0,Sibutramine,C0011334
2679.0,Sibutramine,C0011570
2679.0,Sibutramine,C0011603
2679.0,Sibutramine,C0011616
2679.0,Sibutramine,C0011849
2679.0,Sibutramine,C0011991
2679.0,Sibutramine,C0012833
2679.0,Sibutramine,C0013295
2679.0,Sibutramine,C0013378
2679.0,Sibutramine,C0013390
2679.0,Sibutramine,C0013395
2679.0,Sibutramine,C0013404
2679.0,Sibutramine,C0013428
2679.0,Sibutramine,C0013447
2679.0,Sibutramine,C0013456
2679.0,Sibutramine,C0013491
2679.0,Sibutramine,C0013595
2679.0,Sibutramine,C0013604
2679.0,Sibutramine,C0014335
2679.0,Sibutramine,C0014457
2679.0,Sibutramine,C0014534
2679.0,Sibutramine,C0014544
2679.0,Sibutramine,C0014591
2679.0,Sibutramine,C0014724
2679.0,Sibutramine,C0014868
2679.0,Sibutramine,C0015230
2679.0,Sibutramine,C0015397
2679.0,Sibutramine,C0015469
2679.0,Sibutramine,C0919980
2679.0,Sibutramine,C0015695
2679.0,Sibutramine,C2711227
2679.0,Sibutramine,C0015967
2679.0,Sibutramine,C0016204
2679.0,Sibutramine,C0016867
2679.0,Sibutramine,C0242301
2679.0,Sibutramine,C0017152
2679.0,Sibutramine,C0017160
2679.0,Sibutramine,C0017178
2679.0,Sibutramine,C0017181
2679.0,Sibutramine,C0017574
2679.0,Sibutramine,C0017601
2679.0,Sibutramine,C0017662
2679.0,Sibutramine,C0017675
2679.0,Sibutramine,C0018021
2679.0,Sibutramine,C0018099
2679.0,Sibutramine,C0018500
2679.0,Sibutramine,C0018520
2679.0,Sibutramine,C0018681
2679.0,Sibutramine,C0018790
2679.0,Sibutramine,C0018802
2679.0,Sibutramine,C0018965
2679.0,Sibutramine,C0019080
2679.0,Sibutramine,C0518015
2679.0,Sibutramine,C0019112
2679.0,Sibutramine,C0019270
2679.0,Sibutramine,C0019348
2679.0,Sibutramine,C0019360
2679.0,Sibutramine,C0020039
2679.0,Sibutramine,C0020433
2679.0,Sibutramine,C0020443
2679.0,Sibutramine,C0020456
2679.0,Sibutramine,C0020461
2679.0,Sibutramine,C0020473
2679.0,Sibutramine,C0020517
2679.0,Sibutramine,C0020538
2679.0,Sibutramine,C0020540
2679.0,Sibutramine,C0020550
2679.0,Sibutramine,C0020578
2679.0,Sibutramine,C0020580
2679.0,Sibutramine,C0020615
2679.0,Sibutramine,C0020621
2679.0,Sibutramine,C0020649
2679.0,Sibutramine,C0020651
2679.0,Sibutramine,C0020676
2679.0,Sibutramine,C0021053
2679.0,Sibutramine,C0021177
2679.0,Sibutramine,C0021368
2679.0,Sibutramine,C0021400
2679.0,Sibutramine,C0021843
2679.0,Sibutramine,C0022081
2679.0,Sibutramine,C0022408
2679.0,Sibutramine,C0029408
2679.0,Sibutramine,C0022904
2679.0,Sibutramine,C3495920
2679.0,Sibutramine,C0023067
2679.0,Sibutramine,C0023218
2679.0,Sibutramine,C0037763
2679.0,Sibutramine,C0023518
2679.0,Sibutramine,C0023530
2679.0,Sibutramine,C0024115
2679.0,Sibutramine,C0024282
2679.0,Sibutramine,C0025345
2679.0,Sibutramine,C0025874
2679.0,Sibutramine,C0026826
2679.0,Sibutramine,C0026848
2679.0,Sibutramine,C0027051
2679.0,Sibutramine,C0948089
2679.0,Sibutramine,C0027066
2679.0,Sibutramine,C0027339
2679.0,Sibutramine,C0027424
2679.0,Sibutramine,C0027497
2679.0,Sibutramine,C0027651
2679.0,Sibutramine,C0027707
2679.0,Sibutramine,C0041349
2679.0,Sibutramine,C0027769
2679.0,Sibutramine,C0233494
2679.0,Sibutramine,C0027796
2679.0,Sibutramine,C0027813
2679.0,Sibutramine,C0031117
2679.0,Sibutramine,C0027932
2679.0,Sibutramine,C0028084
2679.0,Sibutramine,C0029456
2679.0,Sibutramine,C0029878
2679.0,Sibutramine,C0029882
2679.0,Sibutramine,C0030193
2679.0,Sibutramine,C0030196
2679.0,Sibutramine,C0030252
2679.0,Sibutramine,C0030554
2679.0,Sibutramine,C0030794
2679.0,Sibutramine,C0031085
2679.0,Sibutramine,C0518988
2679.0,Sibutramine,C0031212
2679.0,Sibutramine,C0031256
2679.0,Sibutramine,C0031350
2679.0,Sibutramine,C0031542
2679.0,Sibutramine,C0032285
2679.0,Sibutramine,C0033036
2679.0,Sibutramine,C0033774
2679.0,Sibutramine,C0033860
2679.0,Sibutramine,C0033975
2679.0,Sibutramine,C0034150
2679.0,Sibutramine,C1368065
2679.0,Sibutramine,C0034152
2679.0,Sibutramine,C0034882
2679.0,Sibutramine,C0687707
2679.0,Sibutramine,C0035309
2679.0,Sibutramine,C0035455
2679.0,Sibutramine,C0036572
2679.0,Sibutramine,C0036690
2679.0,Sibutramine,C0243026
2679.0,Sibutramine,C0036974
2679.0,Sibutramine,C0037036
2679.0,Sibutramine,C0037199
2679.0,Sibutramine,C0037274
2679.0,Sibutramine,C0037286
2679.0,Sibutramine,C0037287
2679.0,Sibutramine,C0281981
2679.0,Sibutramine,C0037299
2679.0,Sibutramine,C0037822
2679.0,Sibutramine,C0038358
2679.0,Sibutramine,C0038362
2679.0,Sibutramine,C0038454
2679.0,Sibutramine,C0038661
2679.0,Sibutramine,C0852733
2679.0,Sibutramine,C0038990
2679.0,Sibutramine,C0020458
2679.0,Sibutramine,C0039070
2679.0,Sibutramine,C0041657
2679.0,Sibutramine,C0039231
2679.0,Sibutramine,C0039240
2679.0,Sibutramine,C0039520
2679.0,Sibutramine,C0039971
2679.0,Sibutramine,C0040034
2679.0,Sibutramine,C0040128
2679.0,Sibutramine,C0040264
2679.0,Sibutramine,C0040409
2679.0,Sibutramine,C0040435
2679.0,Sibutramine,C0040479
2679.0,Sibutramine,C0040485
2679.0,Sibutramine,C0040517
2679.0,Sibutramine,C0040822
2679.0,Sibutramine,C0042023
2679.0,Sibutramine,C0042024
2679.0,Sibutramine,C0042029
2679.0,Sibutramine,C0042109
2679.0,Sibutramine,C0042345
2679.0,Sibutramine,C0042373
2679.0,Sibutramine,C0042376
2679.0,Sibutramine,C0042401
2679.0,Sibutramine,C1142412
2679.0,Sibutramine,C0042510
2679.0,Sibutramine,C0042514
2679.0,Sibutramine,C0042571
2679.0,Sibutramine,C0042594
2679.0,Sibutramine,C0042963
2679.0,Sibutramine,C0043094
2679.0,Sibutramine,C0043352
2679.0,Sibutramine,C0043387
2679.0,Sibutramine,C0080274
2679.0,Sibutramine,C0085096
2679.0,Sibutramine,C0085593
2679.0,Sibutramine,C0085631
2679.0,Sibutramine,C0085632
2679.0,Sibutramine,C0233471
2679.0,Sibutramine,C0085633
2679.0,Sibutramine,C0233472
2679.0,Sibutramine,C0085641
2679.0,Sibutramine,C0085649
2679.0,Sibutramine,C0085702
2679.0,Sibutramine,C0086543
2679.0,Sibutramine,C0086565
2679.0,Sibutramine,C0149745
2679.0,Sibutramine,C0149931
2679.0,Sibutramine,C0149937
