DrugID,DrugName,CID,ChEBI_ID,Pathway_ID,Pathway_Name,Evidence,Species
2009,Mycophenolic acid,446541,CHEBI:168396,R-HSA-1430728,Metabolism,TAS,Homo sapiens
2009,Mycophenolic acid,446541,CHEBI:168396,R-HSA-15869,Metabolism of nucleotides,TAS,Homo sapiens
2009,Mycophenolic acid,446541,CHEBI:168396,R-HSA-1643685,Disease,TAS,Homo sapiens
2009,Mycophenolic acid,446541,CHEBI:168396,R-HSA-5663205,Infectious disease,TAS,Homo sapiens
2009,Mycophenolic acid,446541,CHEBI:168396,R-HSA-73817,Purine ribonucleoside monophosphate biosynthesis,TAS,Homo sapiens
2009,Mycophenolic acid,446541,CHEBI:168396,R-HSA-8956320,Nucleotide biosynthesis,TAS,Homo sapiens
2009,Mycophenolic acid,446541,CHEBI:168396,R-HSA-9678108,SARS-CoV-1 Infection,TAS,Homo sapiens
2009,Mycophenolic acid,446541,CHEBI:168396,R-HSA-9678110,Attachment and Entry,TAS,Homo sapiens
2009,Mycophenolic acid,446541,CHEBI:168396,R-HSA-9679191,Potential therapeutics for SARS,TAS,Homo sapiens
2009,Mycophenolic acid,446541,CHEBI:168396,R-HSA-9679506,SARS-CoV Infections,TAS,Homo sapiens
2009,Mycophenolic acid,446541,CHEBI:168396,R-HSA-9824446,Viral Infection Pathways,TAS,Homo sapiens
2020,Nafamostat,4413,CHEBI:135466,R-HSA-1643685,Disease,TAS,Homo sapiens
2020,Nafamostat,4413,CHEBI:135466,R-HSA-2672351,Stimuli-sensing channels,TAS,Homo sapiens
2020,Nafamostat,4413,CHEBI:135466,R-HSA-382551,Transport of small molecules,TAS,Homo sapiens
2020,Nafamostat,4413,CHEBI:135466,R-HSA-5663205,Infectious disease,TAS,Homo sapiens
2020,Nafamostat,4413,CHEBI:135466,R-HSA-9678108,SARS-CoV-1 Infection,TAS,Homo sapiens
2020,Nafamostat,4413,CHEBI:135466,R-HSA-9678110,Attachment and Entry,TAS,Homo sapiens
2020,Nafamostat,4413,CHEBI:135466,R-HSA-9679506,SARS-CoV Infections,TAS,Homo sapiens
2020,Nafamostat,4413,CHEBI:135466,R-HSA-9694516,SARS-CoV-2 Infection,TAS,Homo sapiens
2020,Nafamostat,4413,CHEBI:135466,R-HSA-9694614,Attachment and Entry,TAS,Homo sapiens
2020,Nafamostat,4413,CHEBI:135466,R-HSA-9772572,Early SARS-CoV-2 Infection Events,TAS,Homo sapiens
2020,Nafamostat,4413,CHEBI:135466,R-HSA-9824446,Viral Infection Pathways,TAS,Homo sapiens
2020,Nafamostat,4413,CHEBI:135466,R-HSA-983712,Ion channel transport,TAS,Homo sapiens
2036,Nandrolone,9904,CHEBI:7466,R-HSA-2262752,Cellular responses to stress,TAS,Homo sapiens
2036,Nandrolone,9904,CHEBI:7466,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,TAS,Homo sapiens
2036,Nandrolone,9904,CHEBI:7466,R-HSA-8953897,Cellular responses to stimuli,TAS,Homo sapiens
2037,Nandrolone decanoate,9677,CHEBI:7467,R-HSA-2262752,Cellular responses to stress,TAS,Homo sapiens
2037,Nandrolone decanoate,9677,CHEBI:7467,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,TAS,Homo sapiens
2037,Nandrolone decanoate,9677,CHEBI:7467,R-HSA-8953897,Cellular responses to stimuli,TAS,Homo sapiens
2040,Naproxen,156391,CHEBI:7476,R-HSA-1430728,Metabolism,TAS,Homo sapiens
2040,Naproxen,156391,CHEBI:7476,R-HSA-2142753,Arachidonate metabolism,TAS,Homo sapiens
2040,Naproxen,156391,CHEBI:7476,R-HSA-2162123,Synthesis of Prostaglandins (PG) and Thromboxanes (TX),TAS,Homo sapiens
2040,Naproxen,156391,CHEBI:7476,R-HSA-556833,Metabolism of lipids,TAS,Homo sapiens
2040,Naproxen,156391,CHEBI:7476,R-HSA-8978868,Fatty acid metabolism,TAS,Homo sapiens
2042,Naratriptan,4440,CHEBI:7478,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
2042,Naratriptan,4440,CHEBI:7478,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
2042,Naratriptan,4440,CHEBI:7478,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),TAS,Homo sapiens
2042,Naratriptan,4440,CHEBI:7478,R-HSA-375280,Amine ligand-binding receptors,TAS,Homo sapiens
2042,Naratriptan,4440,CHEBI:7478,R-HSA-390666,Serotonin receptors,TAS,Homo sapiens
2042,Naratriptan,4440,CHEBI:7478,R-HSA-500792,GPCR ligand binding,TAS,Homo sapiens
2046,Nateglinide,5311309,CHEBI:31897,R-HSA-1430728,Metabolism,TAS,Homo sapiens
2046,Nateglinide,5311309,CHEBI:31897,R-HSA-163685,Integration of energy metabolism,TAS,Homo sapiens
2046,Nateglinide,5311309,CHEBI:31897,R-HSA-422356,Regulation of insulin secretion,TAS,Homo sapiens
2047,Navitoclax,24978538,CHEBI:131174,R-HSA-109581,Apoptosis,TAS,Homo sapiens
2047,Navitoclax,24978538,CHEBI:131174,R-HSA-109606,Intrinsic Pathway for Apoptosis,TAS,Homo sapiens
2047,Navitoclax,24978538,CHEBI:131174,R-HSA-111453,BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members,TAS,Homo sapiens
2047,Navitoclax,24978538,CHEBI:131174,R-HSA-5357801,Programmed Cell Death,TAS,Homo sapiens
2049,Nebivolol,71301,CHEBI:64019,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
2049,Nebivolol,71301,CHEBI:64019,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
2049,Nebivolol,71301,CHEBI:64019,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),TAS,Homo sapiens
2049,Nebivolol,71301,CHEBI:64019,R-HSA-375280,Amine ligand-binding receptors,TAS,Homo sapiens
2049,Nebivolol,71301,CHEBI:64019,R-HSA-390696,Adrenoceptors,TAS,Homo sapiens
2049,Nebivolol,71301,CHEBI:64019,R-HSA-500792,GPCR ligand binding,TAS,Homo sapiens
2052,Nefazodone,4449,CHEBI:7494,R-HSA-112311,Neurotransmitter clearance,TAS,Homo sapiens
2052,Nefazodone,4449,CHEBI:7494,R-HSA-112315,Transmission across Chemical Synapses,TAS,Homo sapiens
2052,Nefazodone,4449,CHEBI:7494,R-HSA-112316,Neuronal System,TAS,Homo sapiens
2052,Nefazodone,4449,CHEBI:7494,R-HSA-1430728,Metabolism,TAS,Homo sapiens
2052,Nefazodone,4449,CHEBI:7494,R-HSA-211859,Biological oxidations,TAS,Homo sapiens
2052,Nefazodone,4449,CHEBI:7494,R-HSA-211945,Phase I - Functionalization of compounds,TAS,Homo sapiens
2052,Nefazodone,4449,CHEBI:7494,R-HSA-380615,Serotonin clearance from the synaptic cleft,TAS,Homo sapiens
2055,Nelfinavir,64143,CHEBI:7496,R-HSA-1643685,Disease,TAS,Homo sapiens
2055,Nelfinavir,64143,CHEBI:7496,R-HSA-5663205,Infectious disease,TAS,Homo sapiens
2055,Nelfinavir,64143,CHEBI:7496,R-HSA-9678108,SARS-CoV-1 Infection,TAS,Homo sapiens
2055,Nelfinavir,64143,CHEBI:7496,R-HSA-9679504,Translation of Replicase and Assembly of the Replication Transcription Complex,TAS,Homo sapiens
2055,Nelfinavir,64143,CHEBI:7496,R-HSA-9679506,SARS-CoV Infections,TAS,Homo sapiens
2055,Nelfinavir,64143,CHEBI:7496,R-HSA-9684325,Maturation of replicase proteins,TAS,Homo sapiens
2055,Nelfinavir,64143,CHEBI:7496,R-HSA-9694301,Maturation of replicase proteins,TAS,Homo sapiens
2055,Nelfinavir,64143,CHEBI:7496,R-HSA-9694516,SARS-CoV-2 Infection,TAS,Homo sapiens
2055,Nelfinavir,64143,CHEBI:7496,R-HSA-9694676,Translation of Replicase and Assembly of the Replication Transcription Complex,TAS,Homo sapiens
2055,Nelfinavir,64143,CHEBI:7496,R-HSA-9772572,Early SARS-CoV-2 Infection Events,TAS,Homo sapiens
2055,Nelfinavir,64143,CHEBI:7496,R-HSA-9824446,Viral Infection Pathways,TAS,Homo sapiens
2059,Neostigmine,4456,CHEBI:7514,R-HSA-112311,Neurotransmitter clearance,TAS,Homo sapiens
2059,Neostigmine,4456,CHEBI:7514,R-HSA-112315,Transmission across Chemical Synapses,TAS,Homo sapiens
2059,Neostigmine,4456,CHEBI:7514,R-HSA-112316,Neuronal System,TAS,Homo sapiens
2059,Neostigmine,4456,CHEBI:7514,R-HSA-1430728,Metabolism,TAS,Homo sapiens
2059,Neostigmine,4456,CHEBI:7514,R-HSA-1483191,Synthesis of PC,TAS,Homo sapiens
2059,Neostigmine,4456,CHEBI:7514,R-HSA-1483206,Glycerophospholipid biosynthesis,TAS,Homo sapiens
2059,Neostigmine,4456,CHEBI:7514,R-HSA-1483257,Phospholipid metabolism,TAS,Homo sapiens
2059,Neostigmine,4456,CHEBI:7514,R-HSA-556833,Metabolism of lipids,TAS,Homo sapiens
2061,Neratinib,9915743,CHEBI:61397,R-HSA-1227986,Signaling by ERBB2,TAS,Homo sapiens
2061,Neratinib,9915743,CHEBI:61397,R-HSA-1227990,Signaling by ERBB2 in Cancer,TAS,Homo sapiens
2061,Neratinib,9915743,CHEBI:61397,R-HSA-1236382,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,TAS,Homo sapiens
2061,Neratinib,9915743,CHEBI:61397,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
2061,Neratinib,9915743,CHEBI:61397,R-HSA-1643685,Disease,TAS,Homo sapiens
2061,Neratinib,9915743,CHEBI:61397,R-HSA-1643713,Signaling by EGFR in Cancer,TAS,Homo sapiens
2061,Neratinib,9915743,CHEBI:61397,R-HSA-5637815,Signaling by Ligand-Responsive EGFR Variants in Cancer,TAS,Homo sapiens
2061,Neratinib,9915743,CHEBI:61397,R-HSA-5638302,Signaling by Overexpressed Wild-Type EGFR in Cancer,TAS,Homo sapiens
2061,Neratinib,9915743,CHEBI:61397,R-HSA-5638303,Inhibition of Signaling by Overexpressed EGFR,TAS,Homo sapiens
2061,Neratinib,9915743,CHEBI:61397,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,TAS,Homo sapiens
2061,Neratinib,9915743,CHEBI:61397,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,TAS,Homo sapiens
2061,Neratinib,9915743,CHEBI:61397,R-HSA-9634285,Constitutive Signaling by Overexpressed ERBB2,TAS,Homo sapiens
2061,Neratinib,9915743,CHEBI:61397,R-HSA-9652282,Drug-mediated inhibition of ERBB2 signaling,TAS,Homo sapiens
2061,Neratinib,9915743,CHEBI:61397,R-HSA-9664565,Signaling by ERBB2 KD Mutants,TAS,Homo sapiens
2061,Neratinib,9915743,CHEBI:61397,R-HSA-9665230,Drug resistance in ERBB2 KD mutants,TAS,Homo sapiens
2061,Neratinib,9915743,CHEBI:61397,R-HSA-9665246,Resistance of ERBB2 KD mutants to neratinib,TAS,Homo sapiens
2061,Neratinib,9915743,CHEBI:61397,R-HSA-9665348,Signaling by ERBB2 ECD mutants,TAS,Homo sapiens
2061,Neratinib,9915743,CHEBI:61397,R-HSA-9665686,Signaling by ERBB2 TMD/JMD mutants,TAS,Homo sapiens
2068,Nicardipine,4474,CHEBI:7550,R-HSA-397014,Muscle contraction,TAS,Homo sapiens
2068,Nicardipine,4474,CHEBI:7550,R-HSA-5576891,Cardiac conduction,TAS,Homo sapiens
2068,Nicardipine,4474,CHEBI:7550,R-HSA-5576892,Phase 0 - rapid depolarisation,TAS,Homo sapiens
2068,Nicardipine,4474,CHEBI:7550,R-HSA-5576893,Phase 2 - plateau phase,TAS,Homo sapiens
2070,Niclosamide,4477,CHEBI:7553,R-HSA-1643685,Disease,TAS,Homo sapiens
2070,Niclosamide,4477,CHEBI:7553,R-HSA-5663205,Infectious disease,TAS,Homo sapiens
2070,Niclosamide,4477,CHEBI:7553,R-HSA-9824446,Viral Infection Pathways,TAS,Homo sapiens
2070,Niclosamide,4477,CHEBI:7553,R-HSA-9839923,Dengue Virus Infection,TAS,Homo sapiens
2070,Niclosamide,4477,CHEBI:7553,R-HSA-9918432,Maturation of DENV proteins,TAS,Homo sapiens
2070,Niclosamide,4477,CHEBI:7553,R-HSA-9918476,Assembly and Release of Dengue Virus Virions,TAS,Homo sapiens
2070,Niclosamide,4477,CHEBI:7553,R-HSA-9918485,Dengue Virus Attachment and Entry,TAS,Homo sapiens
2070,Niclosamide,4477,CHEBI:7553,R-HSA-9918487,Dengue Virus Genome Translation and Replication,TAS,Homo sapiens
2072,Nicorandil,47528,CHEBI:31905,R-HSA-382551,Transport of small molecules,TAS,Homo sapiens
2072,Nicorandil,47528,CHEBI:31905,R-HSA-382556,ABC-family protein mediated transport,TAS,Homo sapiens
2072,Nicorandil,47528,CHEBI:31905,R-HSA-397014,Muscle contraction,TAS,Homo sapiens
2072,Nicorandil,47528,CHEBI:31905,R-HSA-5576891,Cardiac conduction,TAS,Homo sapiens
2072,Nicorandil,47528,CHEBI:31905,R-HSA-5578775,Ion homeostasis,TAS,Homo sapiens
2073,Nicotine,89594,CHEBI:17688,R-HSA-1430728,Metabolism,TAS,Homo sapiens
2073,Nicotine,89594,CHEBI:17688,R-HSA-156580,Phase II - Conjugation of compounds,TAS,Homo sapiens
2073,Nicotine,89594,CHEBI:17688,R-HSA-156588,Glucuronidation,TAS,Homo sapiens
2073,Nicotine,89594,CHEBI:17688,R-HSA-211859,Biological oxidations,TAS,Homo sapiens
2075,Nifedipine,4485,CHEBI:7565,R-HSA-397014,Muscle contraction,TAS,Homo sapiens
2075,Nifedipine,4485,CHEBI:7565,R-HSA-5576891,Cardiac conduction,TAS,Homo sapiens
2075,Nifedipine,4485,CHEBI:7565,R-HSA-5576892,Phase 0 - rapid depolarisation,TAS,Homo sapiens
2075,Nifedipine,4485,CHEBI:7565,R-HSA-5576893,Phase 2 - plateau phase,TAS,Homo sapiens
2077,Niflumic acid,4488,CHEBI:34888,R-HSA-2672351,Stimuli-sensing channels,TAS,Homo sapiens
2077,Niflumic acid,4488,CHEBI:34888,R-HSA-382551,Transport of small molecules,TAS,Homo sapiens
2077,Niflumic acid,4488,CHEBI:34888,R-HSA-983712,Ion channel transport,TAS,Homo sapiens
2080,Nilotinib,644241,CHEBI:52172,R-HSA-1433557,Signaling by SCF-KIT,TAS,Homo sapiens
2080,Nilotinib,644241,CHEBI:52172,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
2080,Nilotinib,644241,CHEBI:52172,R-HSA-1643685,Disease,TAS,Homo sapiens
2080,Nilotinib,644241,CHEBI:52172,R-HSA-186797,Signaling by PDGF,TAS,Homo sapiens
2080,Nilotinib,644241,CHEBI:52172,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,TAS,Homo sapiens
2080,Nilotinib,644241,CHEBI:52172,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,TAS,Homo sapiens
2080,Nilotinib,644241,CHEBI:52172,R-HSA-9669921,KIT mutants bind TKIs,TAS,Homo sapiens
2080,Nilotinib,644241,CHEBI:52172,R-HSA-9669926,Nilotinib-resistant KIT mutants,TAS,Homo sapiens
2080,Nilotinib,644241,CHEBI:52172,R-HSA-9669937,Drug resistance of KIT mutants,TAS,Homo sapiens
2080,Nilotinib,644241,CHEBI:52172,R-HSA-9669938,Signaling by KIT in disease,TAS,Homo sapiens
2080,Nilotinib,644241,CHEBI:52172,R-HSA-9671555,Signaling by PDGFR in disease,TAS,Homo sapiens
2080,Nilotinib,644241,CHEBI:52172,R-HSA-9674428,PDGFR mutants bind TKIs,TAS,Homo sapiens
2082,Nilutamide,4493,CHEBI:7573,R-HSA-2262752,Cellular responses to stress,TAS,Homo sapiens
2082,Nilutamide,4493,CHEBI:7573,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,TAS,Homo sapiens
2082,Nilutamide,4493,CHEBI:7573,R-HSA-8953897,Cellular responses to stimuli,TAS,Homo sapiens
2083,Nilvadipine,4494,CHEBI:31911,R-HSA-397014,Muscle contraction,TAS,Homo sapiens
2083,Nilvadipine,4494,CHEBI:31911,R-HSA-5576891,Cardiac conduction,TAS,Homo sapiens
2083,Nilvadipine,4494,CHEBI:31911,R-HSA-5576892,Phase 0 - rapid depolarisation,TAS,Homo sapiens
2083,Nilvadipine,4494,CHEBI:31911,R-HSA-5576893,Phase 2 - plateau phase,TAS,Homo sapiens
2084,Nimesulide,4495,CHEBI:44445,R-HSA-1430728,Metabolism,TAS,Homo sapiens
2084,Nimesulide,4495,CHEBI:44445,R-HSA-2142753,Arachidonate metabolism,TAS,Homo sapiens
2084,Nimesulide,4495,CHEBI:44445,R-HSA-2162123,Synthesis of Prostaglandins (PG) and Thromboxanes (TX),TAS,Homo sapiens
2084,Nimesulide,4495,CHEBI:44445,R-HSA-556833,Metabolism of lipids,TAS,Homo sapiens
2084,Nimesulide,4495,CHEBI:44445,R-HSA-8978868,Fatty acid metabolism,TAS,Homo sapiens
2085,Nimodipine,4497,CHEBI:7575,R-HSA-2262752,Cellular responses to stress,TAS,Homo sapiens
2085,Nimodipine,4497,CHEBI:7575,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,TAS,Homo sapiens
2085,Nimodipine,4497,CHEBI:7575,R-HSA-397014,Muscle contraction,TAS,Homo sapiens
2085,Nimodipine,4497,CHEBI:7575,R-HSA-5576891,Cardiac conduction,TAS,Homo sapiens
2085,Nimodipine,4497,CHEBI:7575,R-HSA-5576892,Phase 0 - rapid depolarisation,TAS,Homo sapiens
2085,Nimodipine,4497,CHEBI:7575,R-HSA-5576893,Phase 2 - plateau phase,TAS,Homo sapiens
2085,Nimodipine,4497,CHEBI:7575,R-HSA-8953897,Cellular responses to stimuli,TAS,Homo sapiens
2086,Nimustine,39214,CHEBI:75270,R-HSA-6783310,Fanconi Anemia Pathway,IEA,Homo sapiens
2086,Nimustine,39214,CHEBI:75270,R-HSA-73894,DNA Repair,IEA,Homo sapiens
2086,Nimustine,39214,CHEBI:75270,R-HSA-9750126,Drug-induced formation of DNA interstrand crosslinks,IEA,Homo sapiens
2087,Nintedanib,135423438,CHEBI:85164,R-HSA-1226099,Signaling by FGFR in disease,TAS,Homo sapiens
2087,Nintedanib,135423438,CHEBI:85164,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
2087,Nintedanib,135423438,CHEBI:85164,R-HSA-1643685,Disease,TAS,Homo sapiens
2087,Nintedanib,135423438,CHEBI:85164,R-HSA-186797,Signaling by PDGF,TAS,Homo sapiens
2087,Nintedanib,135423438,CHEBI:85164,R-HSA-5655332,Signaling by FGFR3 in disease,TAS,Homo sapiens
2087,Nintedanib,135423438,CHEBI:85164,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,TAS,Homo sapiens
2087,Nintedanib,135423438,CHEBI:85164,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,TAS,Homo sapiens
2087,Nintedanib,135423438,CHEBI:85164,R-HSA-9671555,Signaling by PDGFR in disease,TAS,Homo sapiens
2087,Nintedanib,135423438,CHEBI:85164,R-HSA-9674428,PDGFR mutants bind TKIs,TAS,Homo sapiens
2090,Nirmatrelvir,155903259,CHEBI:170007,R-HSA-1643685,Disease,TAS,Homo sapiens
2090,Nirmatrelvir,155903259,CHEBI:170007,R-HSA-5663205,Infectious disease,TAS,Homo sapiens
2090,Nirmatrelvir,155903259,CHEBI:170007,R-HSA-9678108,SARS-CoV-1 Infection,TAS,Homo sapiens
2090,Nirmatrelvir,155903259,CHEBI:170007,R-HSA-9679504,Translation of Replicase and Assembly of the Replication Transcription Complex,TAS,Homo sapiens
2090,Nirmatrelvir,155903259,CHEBI:170007,R-HSA-9679506,SARS-CoV Infections,TAS,Homo sapiens
2090,Nirmatrelvir,155903259,CHEBI:170007,R-HSA-9684325,Maturation of replicase proteins,TAS,Homo sapiens
2090,Nirmatrelvir,155903259,CHEBI:170007,R-HSA-9694301,Maturation of replicase proteins,TAS,Homo sapiens
2090,Nirmatrelvir,155903259,CHEBI:170007,R-HSA-9694516,SARS-CoV-2 Infection,TAS,Homo sapiens
2090,Nirmatrelvir,155903259,CHEBI:170007,R-HSA-9694676,Translation of Replicase and Assembly of the Replication Transcription Complex,TAS,Homo sapiens
2090,Nirmatrelvir,155903259,CHEBI:170007,R-HSA-9772572,Early SARS-CoV-2 Infection Events,TAS,Homo sapiens
2090,Nirmatrelvir,155903259,CHEBI:170007,R-HSA-9824446,Viral Infection Pathways,TAS,Homo sapiens
2092,Nisoldipine,4499,CHEBI:76917,R-HSA-397014,Muscle contraction,TAS,Homo sapiens
2092,Nisoldipine,4499,CHEBI:76917,R-HSA-5576891,Cardiac conduction,TAS,Homo sapiens
2092,Nisoldipine,4499,CHEBI:76917,R-HSA-5576892,Phase 0 - rapid depolarisation,TAS,Homo sapiens
2092,Nisoldipine,4499,CHEBI:76917,R-HSA-5576893,Phase 2 - plateau phase,TAS,Homo sapiens
2095,Nitrendipine,4507,CHEBI:7582,R-HSA-397014,Muscle contraction,TAS,Homo sapiens
2095,Nitrendipine,4507,CHEBI:7582,R-HSA-5576891,Cardiac conduction,TAS,Homo sapiens
2095,Nitrendipine,4507,CHEBI:7582,R-HSA-5576892,Phase 0 - rapid depolarisation,TAS,Homo sapiens
2095,Nitrendipine,4507,CHEBI:7582,R-HSA-5576893,Phase 2 - plateau phase,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-109582,Hemostasis,IEA,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-109582,Hemostasis,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-1222499,Latent infection - Other responses of Mtb to phagocytosis,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-1222538,Tolerance by Mtb to nitric oxide produced by macrophages,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-1222556,ROS and RNS production in phagocytes,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-1428517,Aerobic respiration and respiratory electron transport,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-1430728,Metabolism,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-1630316,Glycosaminoglycan metabolism,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-1643685,Disease,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-168249,Innate Immune System,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-168256,Immune System,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-194138,Signaling by VEGF,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-202131,Metabolism of nitric oxide: NOS3 activation and regulation,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-203615,eNOS activation,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-2142845,Hyaluronan metabolism,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-2160916,Hyaluronan degradation,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-2262752,Cellular responses to stress,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-3299685,Detoxification of Reactive Oxygen Species,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-392154,Nitric oxide stimulates guanylate cyclase,IEA,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-392154,Nitric oxide stimulates guanylate cyclase,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-397014,Muscle contraction,IEA,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-397014,Muscle contraction,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-418346,Platelet homeostasis,IEA,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-418346,Platelet homeostasis,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-4420097,VEGFA-VEGFR2 Pathway,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-445355,Smooth Muscle Contraction,IEA,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-445355,Smooth Muscle Contraction,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-5218920,VEGFR2 mediated vascular permeability,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-5663205,Infectious disease,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-70268,Pyruvate metabolism,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-71387,Metabolism of carbohydrates and carbohydrate derivatives,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-71403,Citric acid cycle (TCA cycle),TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-8939211,ESR-mediated signaling,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-8953897,Cellular responses to stimuli,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-9006931,Signaling by Nuclear Receptors,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-9009391,Extra-nuclear estrogen signaling,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-9635486,Infection with Mycobacterium tuberculosis,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-9707564,Cytoprotection by HMOX1,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-9711123,Cellular response to chemical stress,TAS,Homo sapiens
2096,Nitric Oxide,145068,CHEBI:16480,R-HSA-9824439,Bacterial Infection Pathways,TAS,Homo sapiens
