DrugID,DrugName,CID,ConnectivitySMILES,MolecularWeight,XLogP,TPSA,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,Source,PubChemStatus
1589,Indisulam,216468.0,C1=CC2=C(C(=C1)NS(=O)(=O)C3=CC=C(C=C3)S(=O)(=O)N)NC=C2Cl,385.8,1.8,139.0,3.0,6.0,4.0,PubChem,Available
1590,Indium In-111 oxyquinoline,119117.0,C1=CC2=C(C(=C1)[O-])N=CC=C2.C1=CC2=C(C(=C1)[O-])N=CC=C2.C1=CC2=C(C(=C1)[O-])N=CC=C2.[In+3],543.4,,108.0,0.0,6.0,0.0,PubChem,Available
1591,Indobufen,107641.0,CCC(C1=CC=C(C=C1)N2CC3=CC=CC=C3C2=O)C(=O)O,295.3,3.1,57.6,1.0,3.0,4.0,PubChem,Available
1592,Indocyanine green,5282412.0,CC1(C(=[N+](C2=C1C3=CC=CC=C3C=C2)CCCCS(=O)(=O)[O-])C=CC=CC=CC=C4C(C5=C(N4CCCCS(=O)(=O)[O-])C=CC6=CC=CC=C65)(C)C)C.[Na+],775.0,,137.0,0.0,7.0,12.0,PubChem,Available
1593,Indole-3-carbinol,3712.0,C1=CC=C2C(=C1)C(=CN2)CO,147.17,1.1,36.0,2.0,1.0,1.0,PubChem,Available
1594,Indomethacin,3715.0,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,357.8,4.3,68.5,1.0,4.0,4.0,PubChem,Available
1595,Indoprofen,3718.0,CC(C1=CC=C(C=C1)N2CC3=CC=CC=C3C2=O)C(=O)O,281.3,2.8,57.6,1.0,3.0,3.0,PubChem,Available
1596,Indoramin,33625.0,C1CN(CCC1NC(=O)C2=CC=CC=C2)CCC3=CNC4=CC=CC=C43,347.5,4.1,48.1,2.0,2.0,5.0,PubChem,Available
1597,Inecalcitol,6915835.0,CC(CC#CC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3)O)O)C,400.6,4.4,60.7,3.0,3.0,4.0,PubChem,Available
1598,Infigratinib,53235510.0,CCN1CCN(CC1)C2=CC=C(C=C2)NC3=CC(=NC=N3)N(C)C(=O)NC4=C(C(=CC(=C4Cl)OC)OC)Cl,560.5,4.7,95.1,2.0,8.0,8.0,PubChem,Available
1599,Inosine,135398641.0,C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)CO)O)O,268.23,-1.3,129.0,4.0,7.0,2.0,PubChem,Available
1600,Iobenguane,60860.0,C1=CC(=CC(=C1)I)CN=C(N)N,275.09,1.0,64.4,2.0,1.0,2.0,PubChem,Available
1601,Iodixanol,3724.0,CC(=O)N(CC(CN(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)C)O)C2=C(C(=C(C(=C2I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I,1550.2,-3.4,339.0,13.0,15.0,22.0,PubChem,Available
1602,Iofetamine I-123,156375.0,CC(C)NC(C)CC1=CC=C(C=C1)I,299.18,3.6,12.0,1.0,1.0,4.0,PubChem,Available
1603,Ioflupane F-18,11626128.0,COC(=O)C1C2CCC(N2CCCF)CC1C3=CC=C(C=C3)I,430.3,4.0,29.5,0.0,4.0,6.0,PubChem,Available
1604,Iohexol,3730.0,CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I,821.1,-3.0,200.0,8.0,9.0,12.0,PubChem,Available
1605,Iopromide,3736.0,CN(CC(CO)O)C(=O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)NC(=O)COC)I,791.1,-2.1,169.0,6.0,8.0,11.0,PubChem,Available
1606,Iothalamic acid,3737.0,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)C(=O)NC)I,613.91,1.9,95.5,3.0,4.0,3.0,PubChem,Available
1607,Ioversol,3741.0,C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO,807.1,-3.0,200.0,8.0,9.0,12.0,PubChem,Available
1608,Ioxilan,3743.0,CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCCO)I,791.1,-2.4,180.0,7.0,8.0,11.0,PubChem,Available
1609,Ipidacrine,604519.0,C1CCC2=C(C1)C(=C3CCCC3=N2)N,188.27,2.1,38.9,1.0,2.0,0.0,PubChem,Available
1610,Ipragliflozin,10453870.0,C1=CC=C2C(=C1)C=C(S2)CC3=C(C=CC(=C3)C4C(C(C(C(O4)CO)O)O)O)F,404.5,2.5,118.0,4.0,7.0,4.0,PubChem,Available
1611,Ipratropium,657309.0,CC(C)[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C,332.5,2.6,46.5,1.0,3.0,6.0,PubChem,Available
1612,Iprazochrome,65594.0,CC(C)N1CC(C2=CC(=C(C=C21)O)N=NC(=O)N)O,264.28,0.8,112.0,3.0,5.0,2.0,PubChem,Available
1613,Iprindole,21722.0,CN(C)CCCN1C2=C(CCCCCC2)C3=CC=CC=C31,284.4,4.6,8.2,0.0,1.0,4.0,PubChem,Available
1614,Iproclozide,19063.0,CC(C)NNC(=O)COC1=CC=C(C=C1)Cl,242.7,2.0,50.4,2.0,3.0,5.0,PubChem,Available
1615,Iproniazid,3748.0,CC(C)NNC(=O)C1=CC=NC=C1,179.22,0.4,54.0,2.0,3.0,3.0,PubChem,Available
1616,Iptacopan,90467622.0,CCOC1CCN(C(C1)C2=CC=C(C=C2)C(=O)O)CC3=C(C=C(C4=C3C=CN4)C)OC,422.5,1.8,74.8,2.0,5.0,7.0,PubChem,Available
1617,Irbesartan,3749.0,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,428.5,4.1,87.1,1.0,5.0,7.0,PubChem,Available
1618,Irinotecan,60838.0,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7,586.7,3.0,113.0,1.0,8.0,5.0,PubChem,Available
1619,Irofulven,148189.0,CC1=C(C2=C(C3(CC3)C(C(=O)C2=C1)(C)O)C)CO,246.3,-0.2,57.5,2.0,3.0,1.0,PubChem,Available
1620,Iron,23925.0,[Fe],55.84,,0.0,0.0,0.0,0.0,PubChem,Available
1621,Iron polymaltose,,,,,,,,,,Unresolved
1622,Iron sucrose,,,,,,,,,,Unresolved
1623,Isavuconazole,6918485.0,CC(C1=NC(=CS1)C2=CC=C(C=C2)C#N)C(CN3C=NC=N3)(C4=C(C=CC(=C4)F)F)O,437.5,3.5,116.0,1.0,8.0,6.0,PubChem,Available
1624,Isavuconazonium,6918606.0,CC(C1=NC(=CS1)C2=CC=C(C=C2)C#N)C(CN3C=[N+](C=N3)C(C)OC(=O)N(C)C4=C(C=CC=N4)COC(=O)CNC)(C5=C(C=CC(=C5)F)F)O,717.8,4.1,188.0,2.0,13.0,15.0,PubChem,Available
1625,Isepamicin,3037209.0,CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(C(C(C(O3)CN)O)O)O)N)NC(=O)C(CN)O)O,569.6,-6.9,298.0,12.0,16.0,9.0,PubChem,Available
1626,Isobromindione,68953.0,C1=CC=C(C=C1)C2C(=O)C3=C(C2=O)C=C(C=C3)Br,301.13,3.6,34.1,0.0,2.0,1.0,PubChem,Available
1627,Isocarboxazid,3759.0,CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2,231.25,1.5,67.2,2.0,4.0,4.0,PubChem,Available
1628,Isoetharine,3762.0,CCC(C(C1=CC(=C(C=C1)O)O)O)NC(C)C,239.31,1.7,72.7,4.0,4.0,5.0,PubChem,Available
1629,Isoflavone,72304.0,C1=CC=C(C=C1)C2=COC3=CC=CC=C3C2=O,222.24,3.2,26.3,0.0,2.0,1.0,PubChem,Available
1630,Isoflurane,3763.0,C(C(F)(F)F)(OC(F)F)Cl,184.49,2.1,9.2,0.0,6.0,2.0,PubChem,Available
1631,Isoflurophate,5936.0,CC(C)OP(=O)(OC(C)C)F,184.15,1.2,35.5,0.0,4.0,4.0,PubChem,Available
1632,Isoniazid,3767.0,C1=CN=CC=C1C(=O)NN,137.14,-0.7,68.0,2.0,3.0,1.0,PubChem,Available
1633,Isoprenaline,3779.0,CC(C)NCC(C1=CC(=C(C=C1)O)O)O,211.26,-0.6,72.7,4.0,4.0,4.0,PubChem,Available
1634,Isopropamide,3775.0,CC(C)[N+](C)(CCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)N)C(C)C,353.5,4.3,43.1,1.0,1.0,8.0,PubChem,Available
1635,Isosorbide,12597.0,C1C(C2C(O1)C(CO2)O)O,146.14,-1.4,58.9,2.0,4.0,0.0,PubChem,Available
1636,Isosorbide dinitrate,6883.0,C1C(C2C(O1)C(CO2)O[N+](=O)[O-])O[N+](=O)[O-],236.14,1.3,129.0,0.0,8.0,2.0,PubChem,Available
1637,Isosorbide mononitrate,27661.0,C1C(C2C(O1)C(CO2)O[N+](=O)[O-])O,191.14,-0.4,93.7,1.0,6.0,1.0,PubChem,Available
1638,Isosulfan blue,50108.0,CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=C(C=CC(=C3)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+],566.7,,137.0,0.0,7.0,7.0,PubChem,Available
1639,Isothipendyl,3781.0,CC(CN1C2=CC=CC=C2SC3=C1N=CC=C3)N(C)C,285.4,3.5,44.7,0.0,4.0,3.0,PubChem,Available
1640,Isoxicam,54677972.0,CC1=CC(=NO1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,335.34,3.0,121.0,2.0,7.0,2.0,PubChem,Available
1641,Isoxsuprine,11779629.0,CC(COC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O,301.4,2.8,61.7,3.0,4.0,7.0,PubChem,Available
1642,Isradipine,3784.0,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC,371.4,4.3,104.0,1.0,8.0,6.0,PubChem,Available
1643,Istradefylline,5311037.0,CCN1C2=C(C(=O)N(C1=O)CC)N(C(=N2)C=CC3=CC(=C(C=C3)OC)OC)C,384.4,2.5,76.9,0.0,5.0,6.0,PubChem,Available
1644,Itraconazole,55283.0,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl,705.6,5.7,101.0,0.0,9.0,11.0,PubChem,Available
1645,Ivabradine,132999.0,CN(CCCN1CCC2=CC(=C(C=C2CC1=O)OC)OC)CC3CC4=CC(=C(C=C34)OC)OC,468.6,2.4,60.5,0.0,6.0,10.0,PubChem,Available
1646,Ivermectin,,,,,,,,,,Unresolved
1647,Ivosidenib,71657455.0,C1CC(=O)N(C1C(=O)N(C2=CC(=CN=C2)F)C(C3=CC=CC=C3Cl)C(=O)NC4CC(C4)(F)F)C5=NC=CC(=C5)C#N,583.0,3.4,119.0,1.0,9.0,7.0,PubChem,Available
1648,Ixabepilone,6445540.0,CC1CCCC2(C(O2)CC(NC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C,506.7,3.6,140.0,3.0,7.0,2.0,PubChem,Available
1649,Ixazomib,25183872.0,B(C(CC(C)C)NC(=O)CNC(=O)C1=C(C=CC(=C1)Cl)Cl)(O)O,361.0,,98.7,4.0,4.0,7.0,PubChem,Available
1650,JNJ-26489112,11616111.0,C1C(OC2=C(O1)C=C(C=C2)Cl)CNS(=O)(=O)N,278.71,0.8,99.0,2.0,6.0,3.0,PubChem,Available
1651,Josamycin,5282165.0,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)OC(=O)C)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O,828.0,2.9,206.0,3.0,16.0,14.0,PubChem,Available
1652,KOS-1584,6918835.0,CC1C=CCC(=CCC(OC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC2=CSC(=N2)C)C)C,489.7,4.7,125.0,2.0,7.0,2.0,PubChem,Available
1653,KRN-5500,6440176.0,CCCCCCCCCC=CC=CC(=O)NCC(=O)NC1C(C(C(OC1C(CO)O)NC2=NC=NC3=C2NC=N3)O)O,589.7,2.7,215.0,8.0,11.0,17.0,PubChem,Available
1654,KRN-7000,2826713.0,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1C(C(C(C(O1)CO)O)O)O)C(C(CCCCCCCCCCCCCC)O)O,858.3,16.0,169.0,7.0,9.0,44.0,PubChem,Available
1655,Kanamycin,6032.0,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N,484.5,-6.9,283.0,11.0,15.0,6.0,PubChem,Available
1656,Kaolin,,,,,,,,,,Unresolved
1657,Kebuzone,3824.0,CC(=O)CCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3,322.4,1.2,57.7,0.0,3.0,5.0,PubChem,Available
1658,Ketanserin,3822.0,C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=O,395.4,2.6,69.7,1.0,5.0,5.0,PubChem,Available
1659,Ketazolam,33746.0,CC1=CC(=O)N2CC(=O)N(C3=C(C2(O1)C4=CC=CC=C4)C=C(C=C3)Cl)C,368.8,3.0,49.9,0.0,3.0,1.0,PubChem,Available
1660,Ketobemidone,10101.0,CCC(=O)C1(CCN(CC1)C)C2=CC(=CC=C2)O,247.33,1.0,40.5,1.0,3.0,3.0,PubChem,Available
1661,Ketoconazole,47576.0,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,531.4,4.3,69.1,0.0,6.0,7.0,PubChem,Available
1662,Ketorolac,3826.0,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O,255.27,1.9,59.3,1.0,3.0,3.0,PubChem,Available
1663,Ketotifen,3827.0,CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1,309.4,3.2,48.6,0.0,3.0,0.0,PubChem,Available
1664,Kitasamycin,,,,,,,,,,Unresolved
1665,L-deprenyl-D2 C-11,90274764.0,CC(CC1=CC=CC=C1)N(C)CC#C,188.29,2.8,3.2,0.0,1.0,4.0,PubChem,Available
1666,LCL-161,24737642.0,CC(C(=O)NC(C1CCCCC1)C(=O)N2CCCC2C3=NC(=CS3)C(=O)C4=CC=C(C=C4)F)NC,500.6,4.3,120.0,2.0,7.0,8.0,PubChem,Available
1667,Labetalol,3869.0,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,328.4,3.1,95.6,4.0,4.0,8.0,PubChem,Available
1668,Lacidipine,5311217.0,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2C=CC(=O)OC(C)(C)C)C(=O)OCC)C)C,455.5,4.5,90.9,1.0,7.0,11.0,PubChem,Available
1669,Lacosamide,219078.0,CC(=O)NC(COC)C(=O)NCC1=CC=CC=C1,250.29,0.3,67.4,2.0,3.0,6.0,PubChem,Available
1670,Lactitol,157355.0,C(C1C(C(C(C(O1)OC(C(CO)O)C(C(CO)O)O)O)O)O)O,344.31,-5.2,201.0,9.0,11.0,8.0,PubChem,Available
1671,Lactulose,11333.0,C(C1C(C(C(C(O1)OC2C(OC(C2O)(CO)O)CO)O)O)O)O,342.3,-4.3,190.0,8.0,11.0,5.0,PubChem,Available
1672,Lafutidine,5282136.0,C1CCN(CC1)CC2=CC(=NC=C2)OCC=CCNC(=O)CS(=O)CC3=CC=CO3,431.6,1.4,104.0,1.0,7.0,11.0,PubChem,Available
1673,Lamivudine,60825.0,C1C(OC(S1)CO)N2C=CC(=NC2=O)N,229.26,-0.9,113.0,2.0,4.0,2.0,PubChem,Available
1674,Lamotrigine,3878.0,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,256.09,1.4,90.7,2.0,5.0,1.0,PubChem,Available
1675,Lanatoside C,656630.0,CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CC(C5(C4(CCC5C6=CC(=O)OC6)O)C)O)C)O)OC7CC(C(C(O7)C)OC8CC(C(C(O8)C)OC9C(C(C(C(O9)CO)O)O)O)OC(=O)C)O,985.1,0.2,288.0,8.0,20.0,12.0,PubChem,Available
1676,Landiolol,114905.0,CC1(OCC(O1)COC(=O)CCC2=CC=C(C=C2)OCC(CNCCNC(=O)N3CCOCC3)O)C,509.6,0.1,128.0,3.0,9.0,14.0,PubChem,Available
1677,Lanicemine,9794203.0,C1=CC=C(C=C1)C(CC2=CC=CC=N2)N,198.26,1.7,38.9,1.0,2.0,3.0,PubChem,Available
1678,Laniquidar,6450806.0,COC(=O)C1=CN=C2N1CCC3=CC=CC=C3C2=C4CCN(CC4)CCC5=CC=C(C=C5)OCC6=NC7=CC=CC=C7C=C6,584.7,5.8,69.5,0.0,6.0,8.0,PubChem,Available
1679,Lanopepden,52918384.0,CC1=NC(=C(C(=N1)N2CCN3CCOCC3C2)F)NNC(=O)C(CC4CCCC4)CN(C=O)O,479.5,2.0,123.0,3.0,10.0,8.0,PubChem,Available
1680,Lanreotide,6918011.0,CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)N)C(=O)NC(C(C)O)C(=O)N,1096.3,2.5,406.0,13.0,14.0,17.0,PubChem,Available
1681,Lanthanum III cation,104897.0,[La+3],138.9055,,0.0,0.0,0.0,0.0,PubChem,Available
1682,Lapatinib,208908.0,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,581.1,5.1,115.0,2.0,9.0,11.0,PubChem,Available
1683,Laquinimod,54677946.0,CCN(C1=CC=CC=C1)C(=O)C2=C(C3=C(C=CC=C3Cl)N(C2=O)C)O,356.8,3.7,60.9,1.0,3.0,3.0,PubChem,Available
1684,Larotrectinib,46188928.0,C1CC(N(C1)C2=NC3=C(C=NN3C=C2)NC(=O)N4CCC(C4)O)C5=C(C=CC(=C5)F)F,428.4,1.7,86.0,2.0,7.0,3.0,PubChem,Available
1685,Lasmiditan,11610526.0,CN1CCC(CC1)C(=O)C2=NC(=CC=C2)NC(=O)C3=C(C=C(C=C3F)F)F,377.4,2.8,62.3,1.0,7.0,4.0,PubChem,Available
1686,Latanoprost,5311221.0,CC(C)OC(=O)CCCC=CCC1C(CC(C1CCC(CCC2=CC=CC=C2)O)O)O,432.6,4.3,87.0,3.0,5.0,14.0,PubChem,Available
1687,Latanoprostene bunod,11156438.0,C1C(C(C(C1O)CC=CCCCC(=O)OCCCCO[N+](=O)[O-])CCC(CCC2=CC=CC=C2)O)O,507.6,4.4,142.0,3.0,8.0,18.0,PubChem,Available
1688,Lavoltidine,55473.0,CN1C(=NC(=N1)CO)NCCCOC2=CC=CC(=C2)CN3CCCCC3,359.5,2.2,75.4,2.0,6.0,9.0,PubChem,Available
1689,Lazertinib,121269225.0,CN(C)CC1=CN(N=C1C2=CC=CC=C2)C3=NC(=NC=C3)NC4=C(C=C(C(=C4)NC(=O)C=C)N5CCOCC5)OC,554.6,3.4,110.0,2.0,9.0,10.0,PubChem,Available
1690,Ledipasvir,67505836.0,CC(C)C(C(=O)N1CC2(CC2)CC1C3=NC=C(N3)C4=CC5=C(C=C4)C6=C(C5(F)F)C=C(C=C6)C7=CC8=C(C=C7)N=C(N8)C9C1CCC(C1)N9C(=O)C(C(C)C)NC(=O)OC)NC(=O)OC,889.0,7.4,175.0,4.0,10.0,12.0,PubChem,Available
1691,Lefamulin,58076382.0,CC1CCC23CCC(=O)C2C1(C(CC(C(C3C)O)(C)C=C)OC(=O)CSC4CCC(CC4O)N)C,507.7,4.3,135.0,3.0,7.0,6.0,PubChem,Available
1692,Leflunomide,3899.0,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F,270.21,2.5,55.1,1.0,6.0,2.0,PubChem,Available
1693,Lemborexant,56944144.0,CC1=NC(=NC=C1OCC2(CC2C(=O)NC3=NC=C(C=C3)F)C4=CC(=CC=C4)F)C,410.4,3.2,77.0,1.0,7.0,6.0,PubChem,Available
1694,Lenabasum,3083542.0,CCCCCCC(C)(C)C1=CC(=C2C3CC(=CCC3C(OC2=C1)(C)C)C(=O)O)O,400.5,7.0,66.8,2.0,4.0,7.0,PubChem,Available
1695,Lenacapavir,133082658.0,CC(C)(C#CC1=NC(=C(C=C1)C2=C3C(=C(C=C2)Cl)C(=NN3CC(F)(F)F)NS(=O)(=O)C)C(CC4=CC(=CC(=C4)F)F)NC(=O)CN5C6=C(C7CC7C6(F)F)C(=N5)C(F)(F)F)S(=O)(=O)C,968.3,6.4,175.0,2.0,19.0,13.0,PubChem,Available
1696,Lenalidomide,216326.0,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,259.26,-0.5,92.5,2.0,4.0,1.0,PubChem,Available
1697,Leniolisib,57495353.0,CCC(=O)N1CCC(C1)NC2=NC=NC3=C2CN(CC3)C4=CC(=C(N=C4)OC)C(F)(F)F,450.5,2.5,83.5,1.0,10.0,5.0,PubChem,Available
1698,Lenvatinib,9823820.0,COC1=CC2=NC=CC(=C2C=C1C(=O)N)OC3=CC(=C(C=C3)NC(=O)NC4CC4)Cl,426.9,2.8,116.0,3.0,5.0,6.0,PubChem,Available
1699,Lercanidipine,65866.0,CC1=C(C(C(=C(N1)C)C(=O)OC(C)(C)CN(C)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC,611.7,6.9,114.0,1.0,8.0,13.0,PubChem,Available
1700,Lesinurad,53465279.0,C1CC1C2=CC=C(C3=CC=CC=C23)N4C(=NN=C4Br)SCC(=O)O,404.3,4.7,93.3,1.0,5.0,5.0,PubChem,Available
1701,Lestaurtinib,126565.0,CC12C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(CO)O,439.5,2.2,88.7,3.0,4.0,1.0,PubChem,Available
1702,Letaxaban,11641515.0,C1CNC(=O)N(C1)C2CCN(CC2)C(=O)C(CS(=O)(=O)C3=CC4=C(C=C3)C=C(C=C4)Cl)O,480.0,1.9,115.0,2.0,5.0,5.0,PubChem,Available
1703,Letermovir,45138674.0,COC1=C(C=C(C=C1)C(F)(F)F)N2C(C3=C(C(=CC=C3)F)N=C2N4CCN(CC4)C5=CC(=CC=C5)OC)CC(=O)O,572.5,4.6,77.8,1.0,10.0,7.0,PubChem,Available
1704,Letrozole,3902.0,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,285.3,2.7,78.3,0.0,4.0,3.0,PubChem,Available
1705,Levallorphan,5359371.0,C=CCN1CCC23CCCCC2C1CC4=C3C=C(C=C4)O,283.4,3.5,23.5,1.0,2.0,2.0,PubChem,Available
1706,Levmetamfetamine,36604.0,CC(CC1=CC=CC=C1)NC,149.23,2.1,12.0,1.0,1.0,3.0,PubChem,Available
1707,Levobunolol,39468.0,CC(C)(C)NCC(COC1=CC=CC2=C1CCCC2=O)O,291.4,2.4,58.6,2.0,4.0,6.0,PubChem,Available
1708,Levocabastine,54385.0,CC1CN(CCC1(C2=CC=CC=C2)C(=O)O)C3CCC(CC3)(C#N)C4=CC=C(C=C4)F,420.5,2.5,64.3,1.0,5.0,4.0,PubChem,Available
1709,Levodopa,6047.0,C1=CC(=C(C=C1CC(C(=O)O)N)O)O,197.19,-2.7,104.0,4.0,5.0,3.0,PubChem,Available
1710,Levomenol,442343.0,CC1=CCC(CC1)C(C)(CCC=C(C)C)O,222.37,3.8,20.2,1.0,1.0,4.0,PubChem,Available
1711,Levomilnacipran,6917779.0,CCN(CC)C(=O)C1(CC1CN)C2=CC=CC=C2,246.35,1.4,46.3,1.0,2.0,5.0,PubChem,Available
1712,Levonordefrin,164739.0,CC(C(C1=CC(=C(C=C1)O)O)O)N,183.2,-0.8,86.7,4.0,4.0,2.0,PubChem,Available
1713,Levonorgestrel,13109.0,CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,312.4,3.3,37.3,1.0,2.0,2.0,PubChem,Available
1714,Levosimendan,3033825.0,CC1CC(=O)NN=C1C2=CC=C(C=C2)NN=C(C#N)C#N,280.28,2.3,113.0,2.0,6.0,3.0,PubChem,Available
1715,Levosulpiride,688272.0,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC,341.4,0.6,110.0,2.0,6.0,6.0,PubChem,Available
1716,Levovirin,460516.0,C1=NC(=NN1C2C(C(C(O2)CO)O)O)C(=O)N,244.2,-1.8,144.0,4.0,7.0,3.0,PubChem,Available
1717,Lexacalcitol,5288670.0,CCC(CC)(CCCOC(C)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C)O,460.7,4.9,69.9,3.0,4.0,9.0,PubChem,Available
1718,Liarozole,60652.0,C1=CC(=CC(=C1)Cl)C(C2=CC3=C(C=C2)N=CN3)N4C=CN=C4,308.8,3.5,46.5,1.0,2.0,3.0,PubChem,Available
1719,Licofelone,133021.0,CC1(CC2=C(C(=C(N2C1)CC(=O)O)C3=CC=C(C=C3)Cl)C4=CC=CC=C4)C,379.9,5.2,42.2,1.0,2.0,4.0,PubChem,Available
1720,Lidocaine,3676.0,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,234.34,2.3,32.3,1.0,2.0,5.0,PubChem,Available
1721,Lidoflazine,3926.0,CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,491.6,6.0,35.6,1.0,5.0,9.0,PubChem,Available
1722,Limaprost,6438378.0,CCCCC(C)CC(C=CC1C(CC(=O)C1CCCCC=CC(=O)O)O)O,380.5,4.1,94.8,3.0,5.0,13.0,PubChem,Available
1723,Linaclotide,16158208.0,CC1C(=O)NC2CSSCC3C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(NC(=O)CNC(=O)C(NC2=O)C(C)O)C(=O)NC(CC4=CC=C(C=C4)O)C(=O)O)C(=O)NC(CSSCC(C(=O)N3)N)C(=O)NC(C(=O)N5CCCC5C(=O)N1)CC(=O)N)CC6=CC=C(C=C6)O)CCC(=O)O,1526.8,-6.8,726.0,19.0,28.0,13.0,PubChem,Available
1724,Linagliptin,10096344.0,CC#CCN1C2=C(N=C1N3CCCC(C3)N)N(C(=O)N(C2=O)CC4=NC5=CC=CC=C5C(=N4)C)C,472.5,1.9,113.0,1.0,7.0,4.0,PubChem,Available
1725,Lincomycin,3000540.0,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)O,406.5,0.2,148.0,5.0,8.0,7.0,PubChem,Available
1726,Linezolid,441401.0,CC(=O)NCC1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCOCC3)F,337.35,0.7,71.1,1.0,6.0,4.0,PubChem,Available
1727,Linsidomine,5219.0,C1COCCN1[N+]2=CC(=N)O[N-]2,170.17,0.6,49.6,1.0,5.0,1.0,PubChem,Available
